field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,,,,,%time  1759798013049710000
0.057110003,0.030828057,0.992519185,0.103410573,0.804222643,0.844245648,2.562501324,,,,,1.76E+18
0.056914951,0.031033332,0.992820067,0.100528285,0.825552464,0.90372509,3.084335993,,,,,1.76E+18
0.056301636,0.032082476,0.993097932,0.097761638,0.834157825,0.678394522,1.74514551,,,,,1.76E+18
0.055840329,0.032856691,0.99336084,0.095060699,0.784481823,-0.280226564,2.312731462,,,,,1.76E+18
0.056001625,0.031303541,0.993586429,0.093112375,0.686018646,0.182619726,0.927486133,,,,,1.76E+18
0.055789279,0.030948731,0.993700714,0.092133723,0.610121191,2.031578025,-0.246869344,,,,,1.76E+18
0.055200289,0.032542831,0.993986531,0.088795653,0.668002009,-1.693487246,2.176470273,,,,,1.76E+18
0.055481088,0.033309499,0.99422406,0.085620354,0.728027761,0.117454696,2.927109191,,,,,1.76E+18
0.057161361,0.034248439,0.994210284,0.084294327,0.695014656,1.40388781,2.909147015,,,,,1.76E+18
0.056896517,0.032907627,0.994416315,0.08255948,0.695920169,-0.239779704,5.524034745,,,,,1.76E+18
0.058035575,0.030969989,0.994611649,0.080127395,0.679161608,-0.256402844,1.619609614,,,,,1.76E+18
0.058078077,0.032087796,0.994716454,0.078335728,0.742588758,2.722071465,2.700339352,,,,,1.76E+18
0.056340687,0.033857034,0.995019772,0.07493385,0.788126051,-1.035556927,2.947295746,,,,,1.76E+18
0.056639189,0.034311939,0.995193207,0.07214689,0.770702422,-1.077324099,2.975243884,,,,,1.76E+18
0.056896275,0.033986249,0.995319959,0.070327285,0.791390061,2.013039319,3.184100867,,,,,1.76E+18
0.057407973,0.034129452,0.995543139,0.066583508,0.806682289,-1.54031545,1.030847644,,,,,1.76E+18
0.058740095,0.034184898,0.995626493,0.064100552,0.77480185,0.776704713,1.379768746,,,,,1.76E+18
0.059112112,0.034904337,0.995715984,0.061944531,0.729345202,2.055341809,1.322175073,,,,,1.76E+18
0.058576016,0.035697329,0.995897796,0.059009592,0.730964601,0.485701169,2.694556923,,,,,1.76E+18
0.058123657,0.035606614,0.996091491,0.056174289,0.759310067,-0.892475041,3.795766049,,,,,1.76E+18
0.058177741,0.035653535,0.996190122,0.054308533,0.802766085,1.95250888,2.640616283,,,,,1.76E+18
0.057714134,0.035886304,0.996369665,0.051271262,0.812733173,-0.611602677,3.238065938,,,,,1.76E+18
0.058026077,0.035947695,0.996486679,0.048528723,0.819116175,0.443313113,2.413701227,,,,,1.76E+18
0.057876541,0.035856034,0.996609948,0.046187254,0.779406786,1.044949235,2.272110158,,,,,1.76E+18
0.057506577,0.036360671,0.996748694,0.043161745,0.762916028,-0.380236435,1.482516737,,,,,1.76E+18
0.057404911,0.037991634,0.996832415,0.039830246,0.799293816,-0.367801531,0.788830631,,,,,1.76E+18
0.057949766,0.039664293,0.99684417,0.037017155,0.718774915,-0.19785614,2.937151323,,,,,1.76E+18
0.058594992,0.039896005,0.996862714,0.035208886,0.728832126,2.287612318,2.734378163,,,,,1.76E+18
0.058603597,0.038714788,0.996979812,0.033136651,0.626477778,-0.257644012,2.310588139,,,,,1.76E+18
0.058669012,0.038770886,0.997021115,0.031680606,0.612866819,1.446863413,1.867355797,,,,,1.76E+18
0.057655985,0.039921046,0.997133492,0.028405921,0.713338673,-0.334649692,2.883076882,,,,,1.76E+18
0.058053453,0.040294092,0.997158679,0.026091218,0.704393923,1.325731637,3.909190697,,,,,1.76E+18
0.057988683,0.040412797,0.997222212,0.023494213,0.771730661,0.036612905,3.129774808,,,,,1.76E+18
0.058172677,0.040231807,0.997268665,0.021273243,0.751976669,-0.32925,3.064473665,,,,,1.76E+18
0.05835416,0.039506818,0.997349031,0.018135958,0.752777159,-1.568500366,2.190141464,,,,,1.76E+18
0.058904137,0.039597512,0.997349915,0.015983939,0.768706322,1.783374613,2.111800688,,,,,1.76E+18
0.058540777,0.040000334,0.997401452,0.012778671,0.763349354,-0.532582508,2.240455329,,,,,1.76E+18
0.059035208,0.04014437,0.997397052,0.010118994,0.736062288,0.441343263,2.456271318,,,,,1.76E+18
0.059280796,0.040474512,0.997389677,0.007837923,0.734437227,1.456375251,2.197041791,,,,,1.76E+18
0.059296261,0.04045533,0.997406188,0.005311767,0.748847187,0.193888484,2.988652726,,,,,1.76E+18
0.059747363,0.04068988,0.997379723,0.002876649,0.766947031,0.335960813,1.89100633,,,,,1.76E+18
0.05953821,0.040876551,0.997388683,0.0003518,0.787099183,2.095933658,3.602342271,,,,,1.76E+18
0.058539494,0.040632932,0.997450815,-0.003736992,0.796230912,-0.84697903,1.397864722,,,,,1.76E+18
0.058013704,0.041705848,0.997423769,-0.006392033,0.806564391,0.749748492,2.526026016,,,,,1.76E+18
0.057563781,0.042441479,0.997397142,-0.009169131,0.786400616,-0.823691654,2.408729595,,,,,1.76E+18
0.058098765,0.042554873,0.99732596,-0.012431676,0.814682424,-0.615012027,1.752966231,,,,,1.76E+18
0.058743281,0.043472229,0.997193842,-0.016242932,0.814889491,-0.517809459,1.802698427,,,,,1.76E+18
0.059944619,0.044892768,0.997000763,-0.019513106,0.82926172,0.495403319,2.290714166,,,,,1.76E+18
0.060592078,0.045542863,0.996872681,-0.022345163,0.791558921,0.554945266,3.365559527,,,,,1.76E+18
0.060972111,0.044827536,0.996847757,-0.02382106,0.693395913,2.581706522,3.361582266,,,,,1.76E+18
0.059876647,0.044414729,0.996873021,-0.026197301,0.734447777,0.812040831,3.777913471,,,,,1.76E+18
0.058913894,0.044147129,0.996868707,-0.02886115,0.764523089,0.221158314,3.484239393,,,,,1.76E+18
0.05853247,0.044230277,0.996777647,-0.032433853,0.832308292,-0.297210836,2.92180123,,,,,1.76E+18
0.058437513,0.044129369,0.996666306,-0.035971238,0.833870292,-0.257066397,2.115571996,,,,,1.76E+18
0.058935116,0.044005678,0.996519231,-0.039237411,0.838755727,0.198084141,1.986256115,,,,,1.76E+18
0.059173234,0.04434533,0.99632911,-0.043131485,0.846359074,-0.826495476,2.477331688,,,,,1.76E+18
0.060239072,0.044194521,0.99611694,-0.046574039,0.832327664,-0.393222212,3.444629129,,,,,1.76E+18
0.061181859,0.043700191,0.9959327,-0.049650082,0.81976366,0.45280052,2.944535022,,,,,1.76E+18
0.061138863,0.043220746,0.995814736,-0.052412007,0.773218215,1.052491851,3.338878385,,,,,1.76E+18
0.060816411,0.043083389,0.995694268,-0.055119059,0.765315354,0.952493111,3.189777351,,,,,1.76E+18
0.060915149,0.043226541,0.995533159,-0.05774548,0.768730879,1.234450551,2.574678331,,,,,1.76E+18
0.06084143,0.043712347,0.995383082,-0.060000588,0.738192558,1.954660422,3.013000346,,,,,1.76E+18
0.060105576,0.044123422,0.995221793,-0.063039884,0.767921984,0.092612672,1.965028151,,,,,1.76E+18
0.059445777,0.044551026,0.99505854,-0.06587797,0.757041991,-0.179606799,1.506828967,,,,,1.76E+18
0.058966279,0.044378159,0.994928217,-0.068347646,0.754060447,0.408185316,2.170462027,,,,,1.76E+18
0.05866557,0.044419036,0.99470524,-0.071741101,0.744585335,-0.4267716,1.313218188,,,,,1.76E+18
0.058712046,0.04514469,0.994389515,-0.07552711,0.769119978,-0.368793677,2.397494901,,,,,1.76E+18
0.059039452,0.045520898,0.994096918,-0.078825813,0.769659698,-0.705237663,2.500847735,,,,,1.76E+18
0.059719825,0.045697749,0.993849986,-0.081286311,0.797046363,0.299294993,3.020294312,,,,,1.76E+18
0.060216389,0.045518743,0.993653924,-0.083390107,0.752175272,1.109954235,3.346881997,,,,,1.76E+18
0.059918408,0.0459266,0.993414817,-0.086183135,0.778716207,1.167953535,2.9452143,,,,,1.76E+18
0.059467305,0.045882336,0.993205869,-0.088885048,0.775464237,1.099687428,3.207839991,,,,,1.76E+18
0.058941081,0.046454751,0.992942183,-0.091835326,0.769396305,1.187132247,1.941179886,,,,,1.76E+18
0.058238427,0.046798217,0.992668755,-0.095010288,0.773629308,0.56103708,2.929000895,,,,,1.76E+18
0.058003108,0.046002944,0.992437447,-0.097914673,0.767029166,-1.517629721,2.078203236,,,,,1.76E+18
0.058703934,0.045164212,0.992264042,-0.09962988,0.76315093,0.721974055,1.765324188,,,,,1.76E+18
0.059131417,0.045363725,0.991929163,-0.102577502,0.73901552,-0.341315011,1.784083117,,,,,1.76E+18
0.05998278,0.045913042,0.991492596,-0.106002316,0.77661252,0.029813814,3.115728929,,,,,1.76E+18
0.060353924,0.04591596,0.991154646,-0.108910953,0.743225157,0.356804642,3.057801667,,,,,1.76E+18
0.060613283,0.04561186,0.9909074,-0.111122059,0.725075662,0.843813421,3.311703825,,,,,1.76E+18
0.060420525,0.045160749,0.990618968,-0.113947033,0.763357937,0.359046203,3.013485545,,,,,1.76E+18
0.060206522,0.045339723,0.990291966,-0.116795998,0.788719475,1.296624844,3.404084087,,,,,1.76E+18
0.059432449,0.044976609,0.990000833,-0.11976326,0.775988996,0.663666968,2.516434605,,,,,1.76E+18
0.059030262,0.045007298,0.989664547,-0.122694157,0.771621168,-0.017739804,0.789378563,,,,,1.76E+18
0.058934499,0.045840123,0.989320784,-0.12517905,0.752892852,0.692821539,1.83502089,,,,,1.76E+18
0.058700178,0.045891567,0.989051738,-0.127377047,0.745485127,0.159286271,1.544735897,,,,,1.76E+18
0.058600593,0.04615429,0.988740727,-0.129720959,0.747705102,-0.104922481,1.832618985,,,,,1.76E+18
0.058625467,0.046535036,0.988349673,-0.132523469,0.745757878,0.171717251,2.264261353,,,,,1.76E+18
0.058736761,0.047036643,0.987840513,-0.136046568,0.785449803,-0.02563156,3.2974593,,,,,1.76E+18
0.058880165,0.046360652,0.987374293,-0.1395558,0.75794369,0.098491413,3.130916224,,,,,1.76E+18
0.059159086,0.045758517,0.986889611,-0.143021874,0.759913862,0.551240002,2.515891639,,,,,1.76E+18
0.058721764,0.046204402,0.986330124,-0.146866589,0.843930066,0.489171482,2.978864952,,,,,1.76E+18
0.058330682,0.046776961,0.985940163,-0.149437087,0.824315369,1.319536618,1.813791786,,,,,1.76E+18
0.057743095,0.048144508,0.985390999,-0.152814989,0.823821425,-0.216114187,2.7783438,,,,,1.76E+18
0.057968446,0.047922025,0.984970986,-0.155484069,0.775757074,0.610734742,3.016839696,,,,,1.76E+18
0.058609117,0.047155243,0.984573719,-0.157974514,0.749134779,0.53786581,1.865509644,,,,,1.76E+18
0.058938862,0.04715918,0.984073618,-0.160938921,0.751040161,0.807695505,2.525078679,,,,,1.76E+18
0.058976999,0.046953679,0.98343519,-0.164840204,0.78206867,-0.98447622,1.909638308,,,,,1.76E+18
0.059123632,0.047156505,0.983015258,-0.167217409,0.785477281,0.810047577,2.212392112,,,,,1.76E+18
0.058814268,0.047485954,0.982618039,-0.169551631,0.748386085,0.297356139,3.174351224,,,,,1.76E+18
0.058934137,0.047347317,0.982110572,-0.172463975,0.766560376,0.47595067,3.383637465,,,,,1.76E+18
0.059179608,0.047024008,0.981465356,-0.176103012,0.773006439,0.016583599,2.91029551,,,,,1.76E+18
0.059487549,0.046577658,0.981005171,-0.178663394,0.770891249,1.800071047,3.424669761,,,,,1.76E+18
0.058572452,0.046383564,0.980467526,-0.181937526,0.792099059,-0.180662548,1.682907399,,,,,1.76E+18
0.058104211,0.046967012,0.979928589,-0.184818725,0.784294605,0.386507745,2.218193036,,,,,1.76E+18
0.057614435,0.046748543,0.979444153,-0.187574792,0.727529347,0.261522149,1.788418283,,,,,1.76E+18
0.057443842,0.046608708,0.978903116,-0.190463967,0.721659839,-0.243077343,1.252429166,,,,,1.76E+18
0.057695382,0.047313152,0.978370331,-0.192935752,0.70868361,0.957391735,2.2014974,,,,,1.76E+18
0.057653553,0.047801317,0.977779136,-0.195803634,0.745507002,0.463833314,1.729570171,,,,,1.76E+18
0.057652111,0.047923381,0.977131162,-0.198983106,0.73838377,-0.151254432,3.209218412,,,,,1.76E+18
0.057922534,0.047093681,0.976669108,-0.201356943,0.748235822,1.315037056,2.819295724,,,,,1.76E+18
0.05718073,0.046900418,0.976137797,-0.2041708,0.776850283,0.329388824,2.318910041,,,,,1.76E+18
0.056864599,0.046912003,0.975539365,-0.207095701,0.817913949,0.011514108,3.00404232,,,,,1.76E+18
0.05633068,0.047057957,0.974966673,-0.209886614,0.828442991,0.528714046,1.864348135,,,,,1.76E+18
0.056004313,0.047367637,0.97411635,-0.213815718,0.788841605,-0.607895587,2.197711479,,,,,1.76E+18
0.05607187,0.047281191,0.973255408,-0.217702424,0.809237659,-0.120334408,3.137553287,,,,,1.76E+18
0.056599643,0.047469501,0.97262833,-0.220311731,0.802031577,1.092276786,1.719777374,,,,,1.76E+18
0.056705032,0.047916735,0.972028317,-0.222821626,0.751751602,0.903722635,2.420850889,,,,,1.76E+18
0.056791585,0.047903103,0.971434397,-0.225377952,0.740919411,0.710268547,2.797664304,,,,,1.76E+18
0.056568012,0.047384237,0.970881883,-0.227910427,0.712060511,0.38128358,2.529121699,,,,,1.76E+18
0.056174001,0.046665773,0.970179985,-0.231122442,0.731041133,0.417180931,2.377916385,,,,,1.76E+18
0.05587516,0.046749588,0.969167494,-0.235386513,0.799529552,-0.422684228,2.335339445,,,,,1.76E+18
0.056016855,0.046732272,0.968381154,-0.238571053,0.782584608,1.458297552,2.596292855,,,,,1.76E+18
0.05589228,0.046631678,0.967519182,-0.242091246,0.782555759,0.480316888,2.51363575,,,,,1.76E+18
0.055793978,0.046675262,0.966610356,-0.245708917,0.796854973,-0.40313999,2.018323306,,,,,1.76E+18
0.055844902,0.046598175,0.965951549,-0.248289272,0.743566334,0.168845331,1.851514454,,,,,1.76E+18
0.055421449,0.046562481,0.965346077,-0.250733623,0.737534761,0.788694205,2.266526604,,,,,1.76E+18
0.05488653,0.04678398,0.964735148,-0.253149803,0.732376635,0.012433172,1.840099267,,,,,1.76E+18
0.054479618,0.047220076,0.964185755,-0.255241192,0.725013375,0.883269106,2.292509516,,,,,1.76E+18
0.053956244,0.047361374,0.963251871,-0.258827078,0.716968715,0.232025798,2.117858938,,,,,1.76E+18
0.053940323,0.047039813,0.962234073,-0.262646695,0.696859479,-0.002215311,2.589681593,,,,,1.76E+18
0.053813964,0.046888845,0.96174936,-0.26446864,0.708654463,2.041613079,1.655095801,,,,,1.76E+18
0.053000416,0.047082117,0.960856908,-0.26782127,0.757806599,-1.193282285,2.20162047,,,,,1.76E+18
0.053212242,0.047533276,0.960180351,-0.270116158,0.791225791,2.096673215,2.343384384,,,,,1.76E+18
0.052040178,0.047691736,0.959118417,-0.274060542,0.797142029,0.10525806,1.867497589,,,,,1.76E+18
0.051617168,0.047707873,0.957830313,-0.278604951,0.768644273,-1.157648939,3.200587809,,,,,1.76E+18
0.051849025,0.046861928,0.9568024,-0.282214114,0.803826511,0.08838816,1.783492088,,,,,1.76E+18
0.051865446,0.047079022,0.955610647,-0.286184962,0.783841729,-0.166022344,2.764878105,,,,,1.76E+18
0.051960981,0.047750264,0.954660688,-0.289210891,0.80018574,0.501152811,2.0731816,,,,,1.76E+18
0.051980562,0.048444988,0.95376168,-0.292044109,0.781878471,0.98397892,2.441854405,,,,,1.76E+18
0.051837939,0.048534241,0.952997581,-0.294538396,0.722524285,1.439548441,3.190146787,,,,,1.76E+18
0.051415903,0.047742376,0.952237718,-0.29718748,0.699167311,0.179792701,1.958472373,,,,,1.76E+18
0.051326419,0.047688397,0.951101556,-0.300827603,0.750072718,-0.163225016,3.15452794,,,,,1.76E+18
0.051780329,0.046944816,0.950222073,-0.303632993,0.767808318,1.390425882,2.306455615,,,,,1.76E+18
0.051614769,0.046766428,0.94945251,-0.306086177,0.779853702,0.173799696,1.112365959,,,,,1.76E+18
0.051566768,0.047366542,0.948691082,-0.30835452,0.781247675,-0.410203914,1.471466077,,,,,1.76E+18
0.051806642,0.047604391,0.947928574,-0.31061441,0.730834126,0.615468456,2.244535565,,,,,1.76E+18
0.051447965,0.047811138,0.946551837,-0.314812359,0.738296628,-0.651474263,2.236664156,,,,,1.76E+18
0.051802071,0.047856742,0.9453249,-0.318413428,0.71536535,0.150455167,2.480512081,,,,,1.76E+18
0.051672248,0.048206694,0.944499667,-0.320821559,0.743250132,1.08450253,2.191477873,,,,,1.76E+18
0.051213322,0.048246523,0.943518681,-0.323762208,0.733121276,0.192646689,2.441537256,,,,,1.76E+18
0.051357925,0.047821036,0.942329966,-0.3272457,0.743860781,0.703115004,3.106921599,,,,,1.76E+18
0.051064959,0.047753859,0.941393237,-0.329985929,0.74720794,1.711273722,1.569910981,,,,,1.76E+18
0.050415405,0.048174067,0.940363204,-0.33294833,0.769085228,-0.519296394,1.577423458,,,,,1.76E+18
0.050553906,0.04903361,0.939765396,-0.334486186,0.774899125,1.650415174,1.749500084,,,,,1.76E+18
0.049784295,0.049201737,0.938644166,-0.337709703,0.7453596,-0.44882363,1.844860152,,,,,1.76E+18
0.050198688,0.049092551,0.937114225,-0.341887323,0.764793515,-0.307746244,3.00691013,,,,,1.76E+18
0.05023705,0.049249342,0.935770517,-0.345520304,0.796649277,0.401014848,1.915684913,,,,,1.76E+18
0.050352142,0.049706491,0.934534054,-0.348769306,0.777791858,0.467632563,2.728374484,,,,,1.76E+18
0.050467283,0.049408385,0.933174898,-0.352415202,0.791372776,-0.434576936,2.460331234,,,,,1.76E+18
0.050546992,0.049070306,0.93165442,-0.356450767,0.781125009,0.135589502,2.465864784,,,,,1.76E+18
0.050148045,0.049135142,0.930411786,-0.359728815,0.756103575,1.671632634,2.223946923,,,,,1.76E+18
0.049335121,0.049627007,0.928832967,-0.363830353,0.806410432,-0.093173491,2.235808379,,,,,1.76E+18
0.049609024,0.050052953,0.927448536,-0.367250405,0.791041017,1.567916871,3.46511959,,,,,1.76E+18
0.04968899,0.049062757,0.926740157,-0.369156514,0.740538955,2.490605587,1.878446187,,,,,1.76E+18
0.049042256,0.049040877,0.92533556,-0.372751863,0.749222517,-1.69288206,1.769647025,,,,,1.76E+18
0.04901787,0.049287617,0.924337571,-0.375190664,0.758199751,0.279236331,1.533419347,,,,,1.76E+18
0.04880558,0.049120316,0.923480603,-0.377344386,0.743945301,0.363592574,1.534140068,,,,,1.76E+18
0.048584481,0.049577445,0.922153751,-0.380544459,0.732000947,-0.090396312,2.47912544,,,,,1.76E+18
0.0490193,0.049766181,0.920675437,-0.384027571,0.710660219,0.137134404,1.813249504,,,,,1.76E+18
0.049077134,0.049959773,0.919004947,-0.387975984,0.717258751,0.210677192,2.866795207,,,,,1.76E+18
0.049276653,0.049846295,0.917608861,-0.391255846,0.723873913,-0.225044443,2.741625321,,,,,1.76E+18
0.049752304,0.049681045,0.916720067,-0.393294826,0.722444832,1.646459833,2.079555857,,,,,1.76E+18
0.049053964,0.049747913,0.915446193,-0.396329562,0.739138484,1.950166682,2.166246163,,,,,1.76E+18
0.047965006,0.050095006,0.913727028,-0.400365792,0.756185174,-0.533575682,1.963848604,,,,,1.76E+18
0.047590011,0.050188881,0.912803671,-0.402499348,0.732813895,1.665849977,1.74457446,,,,,1.76E+18
0.046743602,0.049894296,0.911709272,-0.405107143,0.706849337,-0.310068348,1.801917429,,,,,1.76E+18
0.046765097,0.050093782,0.910201524,-0.408456637,0.760440946,-0.719935249,2.006555008,,,,,1.76E+18
0.047142823,0.050337979,0.908855282,-0.411370537,0.787279665,1.161948943,1.970308028,,,,,1.76E+18
0.047266974,0.050711516,0.907430966,-0.414443262,0.747597218,0.335500046,1.943791055,,,,,1.76E+18
0.047050654,0.050913625,0.905711425,-0.418187581,0.780000925,-0.032443235,3.040122619,,,,,1.76E+18
0.047040367,0.050187995,0.904216385,-0.421498633,0.752721071,-0.090473016,2.359725425,,,,,1.76E+18
0.046564165,0.049804728,0.902602298,-0.425041598,0.786896348,1.08267647,2.529491363,,,,,1.76E+18
0.045779394,0.049993067,0.900537741,-0.429460962,0.823193073,-1.034127816,2.113700156,,,,,1.76E+18
0.046067248,0.050127256,0.898936714,-0.43275611,0.825844705,1.929857057,2.908611584,,,,,1.76E+18
0.045822832,0.050185959,0.897567294,-0.4356083,0.790841997,1.116589929,1.438376543,,,,,1.76E+18
0.045624371,0.051008848,0.896264674,-0.438207882,0.767223239,-0.155195703,1.344129464,,,,,1.76E+18
0.045611517,0.051231823,0.895277607,-0.440196429,0.702150464,1.36124922,2.520822858,,,,,1.76E+18
0.045337953,0.050914836,0.893679943,-0.443495556,0.704551756,-0.972029557,1.744560189,,,,,1.76E+18
0.045430565,0.051180165,0.891841459,-0.447141439,0.733905613,0.565500281,2.368798529,,,,,1.76E+18
0.045161082,0.051258069,0.890207311,-0.450404296,0.749495566,0.119023101,1.366511516,,,,,1.76E+18
0.045321926,0.051385132,0.888098178,-0.454518556,0.738449931,-1.268099833,3.292491092,,,,,1.76E+18
0.04681282,0.051569841,0.886022673,-0.458380775,0.741335034,0.346754147,3.889436597,,,,,1.76E+18
0.048522099,0.050063079,0.884773289,-0.460777085,0.790382445,0.793305477,2.373227196,,,,,1.76E+18
0.049396792,0.051383908,0.883048999,-0.463836303,0.777168632,-1.349722951,1.768783028,,,,,1.76E+18
0.049947877,0.052439269,0.88082932,-0.467862204,0.889200926,2.827837507,3.163010814,,,,,1.76E+18
0.0502941,0.052297179,0.879261585,-0.470780812,0.735749245,-0.196394507,0.014598473,,,,,1.76E+18
0.050118642,0.052860901,0.87741426,-0.474170921,0.733283699,0.472897028,2.408156261,,,,,1.76E+18
0.050409866,0.052451252,0.875686048,-0.477369517,0.822634757,0.65238872,2.146993016,,,,,1.76E+18
0.05083395,0.052561251,0.874005556,-0.480382672,0.771169782,-0.707838272,1.258794746,,,,,1.76E+18
0.051704571,0.053794088,0.872177039,-0.483466697,0.774649322,0.631563072,2.258226164,,,,,1.76E+18
0.052619446,0.053769917,0.870326618,-0.486694533,0.79897511,1.3538589,2.281244911,,,,,1.76E+18
0.053091658,0.05451173,0.868166836,-0.490404008,0.73580575,-0.500109862,0.797271379,,,,,1.76E+18
0.05314235,0.055525024,0.865581955,-0.494834055,0.787499666,1.781389065,3.34022484,,,,,1.76E+18
0.052978754,0.055512266,0.862971172,-0.499392027,0.82809639,0.622392529,3.520972256,,,,,1.76E+18
-0.052750354,-0.055163995,-0.860876302,0.503056981,0.826679647,0.814512491,2.06726537,,,,,1.76E+18
-0.052487512,-0.05504271,-0.858437487,0.50724791,0.836310744,0.056330437,1.868437391,,,,,1.76E+18
-0.052314426,-0.055513903,-0.856080453,0.511182614,0.797611594,-0.357843025,1.311533121,,,,,1.76E+18
-0.052647145,-0.056421805,-0.854068195,0.514404876,0.775471091,0.417307111,2.221988546,,,,,1.76E+18
-0.053310893,-0.057019015,-0.852710841,0.516518152,0.760072351,1.443317009,1.557634195,,,,,1.76E+18
-0.053176997,-0.057819109,-0.850626456,0.519869013,0.757459044,-0.102052044,1.955844079,,,,,1.76E+18
-0.053670446,-0.057895044,-0.848270135,0.523646279,0.709813833,0.350517293,2.58999349,,,,,1.76E+18
-0.05428268,-0.057203677,-0.846041612,0.527252046,0.670149207,1.122713937,3.058542594,,,,,1.76E+18
-0.054727543,-0.055786444,-0.843918274,0.530749201,0.678982794,0.701845438,3.067331657,,,,,1.76E+18
-0.054723314,-0.05478229,-0.842299367,0.533419193,0.713795602,1.310634304,1.716895521,,,,,1.76E+18
-0.053328154,-0.054779808,-0.84011944,0.536986599,0.745950699,0.985890375,2.713898205,,,,,1.76E+18
-0.053266805,-0.054090024,-0.838328609,0.53985374,0.695613563,-1.394549045,1.192267363,,,,,1.76E+18
-0.052626276,-0.05446726,-0.836433025,0.542810821,0.740196824,1.492213864,0.981606354,,,,,1.76E+18
-0.051901319,-0.054452908,-0.833953151,0.546683891,0.705933094,-1.099889841,1.491801046,,,,,1.76E+18
-0.052080028,-0.054623327,-0.832105733,0.549457925,0.753255904,-0.117553776,1.419565326,,,,,1.76E+18
-0.052164831,-0.054808053,-0.830827531,0.551362423,0.743870854,1.684510154,1.34504746,,,,,1.76E+18
-0.052199309,-0.054703199,-0.828972233,0.554155059,0.685180247,0.395712309,1.908796916,,,,,1.76E+18
-0.052011963,-0.054407804,-0.826786617,0.557457116,0.737805605,0.208581975,1.562886215,,,,,1.76E+18
-0.051878716,-0.054228262,-0.824803779,0.56041647,0.705074131,1.377567656,1.413806073,,,,,1.76E+18
-0.050844726,-0.054886819,-0.821785185,0.56486402,0.78783977,0.501568084,1.717373756,,,,,1.76E+18
-0.050509527,-0.054939367,-0.818413407,0.569763064,0.797704637,0.623083452,2.834427992,,,,,1.76E+18
-0.050438318,-0.054925884,-0.81573598,0.573597363,0.801505923,1.356243795,1.633324073,,,,,1.76E+18
-0.049289714,-0.054879023,-0.812898992,0.577714502,0.792661071,0.162766988,1.615945164,,,,,1.76E+18
-0.048950398,-0.054728824,-0.810477171,0.58115004,0.769216418,-1.798503912,1.83952776,,,,,1.76E+18
-0.049310233,-0.054559403,-0.808506156,0.583874617,0.757625282,1.39020623,2.21651048,,,,,1.76E+18
-0.048845958,-0.054403017,-0.806078016,0.587275589,0.767850101,-0.334924172,1.499648138,,,,,1.76E+18
-0.048567212,-0.055032574,-0.80344423,0.590838397,0.744951785,-0.159695793,1.683565671,,,,,1.76E+18
-0.048089817,-0.055986966,-0.801103501,0.593957919,0.710407078,2.255724593,2.078335896,,,,,1.76E+18
-0.047540041,-0.056100837,-0.798606737,0.597344055,0.671878219,0.437527345,2.513818185,,,,,1.76E+18
-0.047865616,-0.055696735,-0.795798165,0.601092369,0.686992764,1.137039405,3.200557442,,,,,1.76E+18
-0.048005536,-0.055188514,-0.793331256,0.604380025,0.734103322,0.407550362,1.809075539,,,,,1.76E+18
-0.047468044,-0.055379038,-0.791182188,0.607215524,0.741266131,0.779730127,1.258501458,,,,,1.76E+18
-0.046603853,-0.055831459,-0.788861527,0.610252751,0.769528747,-0.726938895,1.414962331,,,,,1.76E+18
-0.046887028,-0.055879557,-0.78659356,0.613147334,0.706234992,0.727283843,2.19642165,,,,,1.76E+18
-0.047144971,-0.055502272,-0.783945289,0.616544104,0.714635193,-0.077275515,1.949740849,,,,,1.76E+18
-0.047457373,-0.055678787,-0.780977929,0.620258933,0.76348269,-1.081027936,1.751554131,,,,,1.76E+18
-0.048055,-0.05628597,-0.778028682,0.623854131,0.772808135,1.53327139,2.069089033,,,,,1.76E+18
-0.047857239,-0.056396712,-0.775404166,0.62711839,0.745867908,0.305255718,1.266383713,,,,,1.76E+18
-0.047772055,-0.056533732,-0.772046018,0.631242199,0.729076803,0.316847261,2.333869692,,,,,1.76E+18
-0.04789726,-0.055944587,-0.769124805,0.634840995,0.710426807,1.985689859,1.868437163,,,,,1.76E+18
-0.046824926,-0.055768243,-0.766096938,0.638586573,0.73830241,0.671961242,1.483604267,,,,,1.76E+18
-0.046001271,-0.055678832,-0.762458797,0.642993261,0.774498045,0.586117179,2.599938125,,,,,1.76E+18
-0.045695516,-0.055200243,-0.75957029,0.646465643,0.805255055,0.869727492,1.428421518,,,,,1.76E+18
-0.045196114,-0.055235527,-0.757584873,0.648823171,0.785810053,0.666264836,0.976490646,,,,,1.76E+18
-0.045075251,-0.055582622,-0.755418203,0.65132337,0.763168693,-0.894598728,1.174315577,,,,,1.76E+18
-0.045144964,-0.056103722,-0.751927632,0.655300801,0.722849309,0.966383783,1.849081382,,,,,1.76E+18
-0.044607286,-0.056148834,-0.747961463,0.659856915,0.745573878,-0.175436771,2.238238484,,,,,1.76E+18
-0.044424732,-0.055935796,-0.744836169,0.663412926,0.746244609,-0.202809378,2.09695269,,,,,1.76E+18
-0.044129861,-0.056136444,-0.742165372,0.666402142,0.747880995,0.904945279,1.741597508,,,,,1.76E+18
-0.043261423,-0.055825805,-0.739250252,0.669717099,0.724002838,0.790341198,2.236800012,,,,,1.76E+18
